NumeroArticulo,DescripcionArticulo,EnStock,UnidadMedida,GrupoArticulos,UltimaFechaCompra,UltimoPrecioCompra,UltimaMonedaCompra
RU1352,BRAZO DE ESTRELLA PARA DESFRUTADOR, 10.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1355,VALVULA CHECK 3/4 Pulgadas, 5.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1356,FILTRO  PulgadasY Pulgadas 1-1/2 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1357,TRAMPA DE VAPOR BOLLA 3/4 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1358,VALVULA GAVETA 1/2 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1361,MAGUITO DE FIJACION, 2.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1364,ALABES P/VENTILADOR ENVIO DE ALMEDRA, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1365,ALABES P/VENTILADOR PRIMARIO CALDERA, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1366,VALVULA GLOBO 8 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1367,SPROCKET 64 DIENTES PASO 80, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1375,JUNTA DE EXPANSION 12 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1376,MANÓMETRO DE 0-4 BAR CARATULA DE 4 Pulgadas SALIDA BAJO DE 1/2 Pulgadas CON GLICERINA, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1377,FILTRO DE AIRE 88290014-486, 3.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1378,FILTRO DE ACEITE 88290014-484, 3.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU138,HEX G8HO 5/16 X 1  1/2, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU1382,VALVULA BOLA A/C FLANGER 3 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1383,VALVULA GLOBO 1/2 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1384,BRIDA HN DE 13 Pulgadas, 2.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1385,VALVULA HN FLANGER 1-1/2 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1386,SPROCKET 10 DIENTES X 5 DE EJE 490, 2.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1387,SOPORTE PARA IZAJE CON GRUA, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1388,BOMBA CENTRIFUGA CON MOTOR ELECTRICO 15 HP, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1393,PRENSA DE PRESICION PARA FRESADORA, 1.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU1395,TUBO ESPECIAL SOBRECALENTADOR X 2 MTS, 79.000 ,UNIDAD,REPUESTOS USADOS,, -   ,
RU140,HEX MET HO 12X25, 22.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.050 ,USD
RU141,HEX METE HO 10X 40, 7.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.160 ,USD
RU142,BALINERA 30205, 6.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.190 ,USD
RU143,ISUZU BALINERA PILOTO 97258239, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU147,LIJA 180, 33.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU149,LIJA 240, 43.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU150,LIJA 280, 72.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU151,LIJA 360, 32.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU153,LIJA 60, 19.000 ,PIES,REPUESTOS USADOS,30/04/2020, 0.020 ,USD
RU154,"PERNO 3/4X 1,5 HO", 194.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU155,"PERNO 3/4X 2,5 HO", 75.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU156,PERNO 3/4X12 Pulgadas HO  GRADO 8, 26.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU158,PERNO 3/8X3 HO, 174.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.160 ,COR
RU160,PERNO 7/16 X 2, 77.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU161,PERNO 9/16 X 3, 87.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU162,PERNO 9/16 X 4 1/2, 65.000 ,UNIDAD,REPUESTOS,30/04/2020, 0.020 ,USD
RU163,PERNO DE ANCLAJE DE 3/8 * 2.5, 301.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.040 ,COR
RU164,PERNO GRADO 8 DE 3/8 X 2, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU165,PERNO HEXAGONAL 9/16 X 1 1/2, 77.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU167,PERNOS 7/16 X2 1/2 H/O GRADO 8°, 90.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU168,PERNOS 9/16 X 2 H/O C/TCA, 112.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU170,TAPA CIEGA METALICA RECTANGULAR 2 X 4, 147.000 ,UNIDAD,REPUESTOS USADOS,01/06/2020, 2.450 ,COR
RU171,TEE SANITARIA CLAMP ACERO INOXIDABLE 304L(038) - 1 1/2, 3.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.380 ,USD
RU173,TORNILLO CON CABEZA 19H3217, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU174,TUERCA 3/16, 20.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.040 ,USD
RU177,TUERCA 9/16 Pulgadas GRADO 8 H/O, 75.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU178,TUERCA MET HO M12, 9.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.040 ,USD
RU179,UNION CONDUIT DE 1 Pulgadas, 79.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.010 ,USD
RU180,UNION COUPLING EMT DE 1 Pulgadas COMPRESION CROMADO, 42.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.020 ,USD
RU181,ABRAZADERA MET 6 Pulgadas, 41.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.020 ,USD
RU182,ABRAZADERA MET 8 Pulgadas, 50.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.020 ,USD
RU186,ADAPTADOR. MACHO  1.5 Pulgadas, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.130 ,USD
RU188,ADAPTADOR. MACHO  2.5 Pulgadas, 3.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.230 ,USD
RU189,ADAPTADOR. MACHO  3/4 Pulgadas, 7.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.090 ,USD
RU192,BALINERA 51109, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU193,BALINERA 22222, 1.000 ,UNIDAD,REPUESTOS USADOS,08/02/2024, 39.140 ,COR
RU194,BALINERA 32222, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU196,BALINERA 6207 2RS, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU197,BALINERA 6209 ZZ C3, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU200,BALINERA 6310, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU201,BALINERA 6313, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU202,BALINERA 6314 C3, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU204,BALINERA NU317, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU205,BANDA DENTADA 3048-8M-30, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU220,CHISPERO, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.190 ,USD
RU225,CORREA R91407 JD, 5.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.140 ,USD
RU226,CORREA KIA A-36.4, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU227,CORREA 25215 4Z020, 6.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.140 ,USD
RU228,CORREA A64, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU229,CORREA OK63B 32611A, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU230,CORREA 8-9736296-0, 3.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.380 ,USD
RU231,CORREA 8-98132367-0, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU232,CORREA 97713 4A010, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU233,CORREA A32, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU234,CORREA A40, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU235,CORREA B72, 3.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.380 ,USD
RU238,CORREA 212-9353, 3.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.380 ,USD
RU239,CORREA 9L-1630, 13.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.090 ,USD
RU240,CORREA 5L-4995, 13.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.090 ,USD
RU241,CORREA R135194, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU242,CORREA R157687, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU243,CORREA A77, 7.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.160 ,USD
RU246,CORREA 130-3216, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU249,CORREA 3200, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU250,CORRE 2840-8MX-12, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU251,CORREA 2800-8MX-12, 7.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.160 ,USD
RU252,CORREA 8MXT-2000, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU253,CORREA 1600-8M, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU254,CORREA 3VX560, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.140 ,USD
RU255,CORREA 3VX600, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU256,CORREA 14MXT-1568, 7.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.160 ,USD
RU257,CORREA SPB 2720, 9.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.130 ,USD
RU259,CORREA SPC 4400, 10.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.110 ,USD
RU260,CORREA 5VX-1230, 12.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.100 ,USD
RU261,CORREA SPB 3070, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.140 ,USD
RU262,CORREA 8MXT-2520, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU263,CORREA 17480, 5.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.140 ,USD
RU264,CORREA 435K6, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU265,CORREA 1440, 4.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU266,CORREA 17500, 8.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.100 ,USD
RU267,CORREA 4400-8M-30, 1.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 1.150 ,USD
RU268,CORREA 1765 PL8 / 1765 PL12, 5.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.290 ,USD
RU271,FLANGE 8 Pulgadas, 9.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.040 ,USD
RU275,PROPELA DE 4 ELICE, 2.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.570 ,USD
RU279,TEE PVC 1 Pulgadas, 8.000 ,UNIDAD,REPUESTOS USADOS,12/11/2024, 7.830 ,COR
RU280,TEE PVC 1.5 Pulgadas, 34.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.030 ,USD
RU281,TEE PVC 2.5 Pulgadas, 7.000 ,UNIDAD,REPUESTOS USADOS,30/04/2020, 0.160 ,USD
RU292,APAGADORES, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU293,BOTONERA STAR STOP, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU296,CONECTOR RECTO LT 1/2, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.630 ,COR
RU298,CONTACTOR CORRIENTE, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU300,RELAY DE SOBRECARGA AJUSTE DE 4-8AMP, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU301,RESORTES PARA TAMIZ, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU304,RETENEDOR 130*160*12, 10.000 ,UNIDAD,REPUESTOS USADOS,01/06/2020, 13.080 ,COR
RU305,RETENEDOR 60*85*8, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 7.830 ,COR
RU306,ARANDALA LISA 7/8 Pulgadas, 28.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.310 ,COR
RU307,BALINERA 22213, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU308,BALINERA 3780, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU309,BALINERA 52042, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU310,BALINERA 67048/10, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU312,BALINERA 205-100, 3.000 ,unidad,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU313,BALINERA 206-2F, 2.000 ,NIDAD,REPUESTOS USADOS,01/05/2020, 9.790 ,COR
RU314,BALINERA 51408, 4.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 9.790 ,COR
RU315,BALINERA 28985/22, 2.000 ,unidad,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU316,BALINERA 28985/21, 4.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 9.790 ,COR
RU317,BALINERA 1202, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU318,BALINERA 22309, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU319,BALINERA 22210E, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU320,BALINERA 4464 9R/10, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU321,BREAKER AUXILIAR 231, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU326,CODO FLANGE DE 90° DE ACERO INOXIDABLE DE 1½, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU327,CODO 90° AI 1.5 Pulgadas, 4.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 9.790 ,COR
RU330,CODO HG 1.5 Pulgadas, 50.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.780 ,COR
RU333,CODO HN 2.5 Pulgadas, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 3.260 ,COR
RU335,CONECTOR ATORNILLABLE 20-10 AWG, 25.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.570 ,COR
RU340,ELECTRODO ICE ITW 212724, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU341,EMPAQUE BUNAN CLAMP 1, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU343,FORRAJERO, 6.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU344,FUSIBLE CERAMICO 10X38 6AMP 600V, 6.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU345,HYDRAULIC PUMP REXROTH 0510 112 005, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU346,LIMPIADOR SECADOR HIDROFON, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU347,MACHUELO DE 3/4, 8.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 4.890 ,COR
RU349,RETENEDOR 35*65*13, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU350,PARO DE EMERGENCIA CON CAJA BACO, 16.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.860 ,COR
RU351,PASCON PARA BAÑO DE 2, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU352,PERNO EXPANSIVO DE ACERO INOXIDABLE, 20.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.960 ,COR
RU353,PERNO GRADO 8 DE 3/8 X 4, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU354,PERNOS FUSIBLE PARA PICADORA NOGUEIRA N° 6481409, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 7.830 ,COR
RU355,PLACA INTERRUCTOR SENCILLO 2134 -V, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU360,RETENEDOR R65542, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU361,RETENEDOR PARA BOQUILLA (RETAIN CUP ), 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU362,SELLO DE EJE 01A-90311-47012, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU363,SELLO MECANICO DE 1¼, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 7.830 ,COR
RU364,SELLO RADIAL DE 45X62X8, 6.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU370,"VALVULA DE EXPANSION 5T R22, B16", 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU371,WIRE NUT, 6.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.150 ,COR
RU373,ACOPLE DE MANDIBULA (JAW COUPLER) 147581001, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU375,ADAP. HEMBRA 1.5 Pulgadas, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 3.920 ,COR
RU381,ADAPTADOR MACHO 1 1/4 Pulgadas, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU382,ANEL 120 x 4 MM, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU383,ANEL DE APERTO, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU384,ANEL ORING, 16.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 2.450 ,COR
RU385,ANEL SELLO 70 x 3.53 MM, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU387,BISAGRA DE PRESION, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 9.790 ,COR
RU390,CHUMACERA UCF210-114D1, 4.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 3.920 ,COR
RU393,CODO 1.5 Pulgadas EN 45°, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 2.610 ,COR
RU396,CODO HN 8 Pulgadas, 8.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.630 ,COR
RU397,CODO PVC 2.5 Pulgadas EN 90°, 14.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 2.610 ,COR
RU402,DEFLECTOR TURBINA, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU405,DISCO PARA PULIR 7 Pulgadas, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.210 ,COR
RU407,FILTRO DE AIRE PARA GUADAÑA, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU408,FUSIBLE TRIDECANTER, 48.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.820 ,COR
RU409,HALADERA DE PUERTA, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU411,LLAVE DE PASE 1.5 Pulgadas, 9.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 3.560 ,COR
RU417,MANOMETRO 350 PSI 2.5 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU418,PAR DE ANILLO, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU419,PARAFASO ALLEN, 10.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 3.010 ,COR
RU423,REDUCTOR . 1 - 1/2, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 2.800 ,COR
RU424,REDUCTOR . 1.5 - 1, 17.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.570 ,COR
RU425,REDUCTOR . 1.5 - 1 1/4, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU426,REDUCTOR . 1.5 - 1/2, 14.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.090 ,COR
RU431,REDUCTOR . 2.5 - 1/2, 15.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 2.610 ,COR
RU432,REDUCTOR . 3 - 1.5, 1.000 ,NIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU433,REDUCTOR . 3 - 2.5, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU436,RODAMIENTO TURBINA, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU438,SELLO MECANICO TRIDECANTER, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU439,TAPON PVC 1 1/4 Pulgadas, 7.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 5.590 ,COR
RU445,TEE HG 1 Pulgadas ROSCADO, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 2.300 ,COR
RU452,UNION HG 2 Pulgadas, 19.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.570 ,COR
RU455,YEE PVC 1.5 Pulgadas, 23.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.700 ,COR
RU456,YEE PVC 2 Pulgadas, 30.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.120 ,COR
RU459,"EQUIPO DE OXICORTE(MANOMETRO, MANGUERA, ANTORCHA)", 1.000 ,UNIDAD,REPUESTOS USADOS,17/02/2022," 2,000.000 ",COR
RU465,TALADRO DE MANO PARA MADERA, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU472,ABRAZADERA ACERO INOX 3 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU473,ABRAZADERAS PARA TUBO METALICO DE 2.5, 46.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.780 ,COR
RU474,ABRAZADERAS PARA TUBO METALICO DE 3, 50.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.780 ,COR
RU475,ABRAZADERAS PARA TUBO METALICO DE 4, 32.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.220 ,COR
RU476,BALINERA 32217, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU477,BALINERA 47679/20, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU478,BALINERA 30210, 1.000 ,UNIDAD,REPUESTOS USADOS,01/12/2021, 39.150 ,COR
RU479,BALINERA 32210J, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU480,BALINERA 30208, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU481,BALINERA 22208, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU482,BALINERA HM218248/10, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU484,BALINERA 22217, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU489,BUJIA 12 V - 1 CONTACTO, 46.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.830 ,COR
RU490,BUJIA 9004, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU491,BUJIAS 12 V - 2 CONTACTO, 22.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 1.700 ,COR
RU492,BUJIAS H4 PARA MACK, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU497,CONVERTIDOR DE TORNILLO A POSTE, 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU498,FERRUL CORTO CLAMP ACERO INOXIDABLE 304 SANITARIO 1½, 11.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 3.560 ,COR
RU499,FLASHER DE 2 PATAS, 5.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 6.530 ,COR
RU500,FUSIBLE SULLAIR 050, 2.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU505,MANOMETRO DE 0 A 230 PSI, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 19.580 ,COR
RU509,CERAMICA (METRO CUADRADO), 3.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 13.050 ,COR
RU512,MANOMETRO 100 PSI 1.5 Pulgadas, 1.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 39.150 ,COR
RU514,ODOMETRO 12 V, 46.000 ,UNIDAD,REPUESTOS USADOS,01/05/2020, 0.850 ,COR
